run_date,session_date,list,ticker,price,dist_pct,rel_volume
2026-07-01,2026-07-01,Near,SIX:VACN,708.8,2.53,0.93
2026-07-01,2026-07-01,Near,SIX:VONN,73.5,0.41,0.73
2026-07-01,2026-07-01,Near,SIX:WKBN,159.0,2.45,1.46
2026-07-01,2026-07-01,Near,SIX:ZURN,600.0,1.12,0.61
2026-07-01,2026-07-01,Near,SSE:600160,55.85,3.34,1.01
2026-07-01,2026-07-01,Near,SSE:600177,7.68,4.95,1.4
2026-07-01,2026-07-01,Near,SSE:600184,31.89,4.95,1.19
2026-07-01,2026-07-01,Near,SSE:600367,63.8,3.9,1.2
2026-07-01,2026-07-01,Near,SSE:600378,81.0,2.32,1.45
2026-07-01,2026-07-01,Near,SSE:600397,29.95,0.0,0.34
2026-07-01,2026-07-01,Near,SSE:600584,106.64,4.02,1.04
2026-07-01,2026-07-01,Near,SSE:600667,32.1,0.0,1.2
2026-07-01,2026-07-01,Near,SSE:600707,17.66,0.51,1.35
2026-07-01,2026-07-01,Near,SSE:600906,7.93,2.94,1.18
2026-07-01,2026-07-01,Near,SSE:600961,35.3,4.54,1.24
2026-07-01,2026-07-01,Near,SSE:600999,22.94,1.16,1.54
2026-07-01,2026-07-01,Near,SSE:601066,30.01,4.43,1.31
2026-07-01,2026-07-01,Near,SSE:601198,13.99,4.96,1.7
2026-07-01,2026-07-01,Near,SSE:603005,52.65,4.72,1.1
2026-07-01,2026-07-01,Near,SSE:603061,523.0,4.91,1.36
2026-07-01,2026-07-01,Near,SSE:603067,49.5,2.79,1.71
2026-07-01,2026-07-01,Near,SSE:603078,52.66,3.13,1.55
2026-07-01,2026-07-01,Near,SSE:603259,125.2,1.26,1.71
2026-07-01,2026-07-01,Near,SSE:603290,151.89,4.88,1.59
2026-07-01,2026-07-01,Near,SSE:603505,22.17,3.98,1.64
2026-07-01,2026-07-01,Near,SSE:603588,19.65,2.72,0.82
2026-07-01,2026-07-01,Near,SSE:603678,87.5,4.16,1.21
2026-07-01,2026-07-01,Near,SSE:603733,28.45,4.63,1.05
2026-07-01,2026-07-01,Near,SSE:603738,66.06,4.74,0.09
2026-07-01,2026-07-01,Near,SSE:603823,56.78,2.14,0.96
2026-07-01,2026-07-01,Near,SSE:605020,43.99,1.79,1.24
2026-07-01,2026-07-01,Near,SSE:605289,159.5,0.0,0.64
2026-07-01,2026-07-01,Near,SSE:605358,79.84,4.14,1.06
2026-07-01,2026-07-01,Near,SSE:605389,99.89,3.47,0.82
2026-07-01,2026-07-01,Near,SSE:688059,215.0,3.85,1.37
2026-07-01,2026-06-26,Near,SSE:688072,832.0,3.82,0.81
2026-07-01,2026-07-01,Near,SSE:688106,49.78,0.0,1.0
2026-07-01,2026-07-01,Near,SSE:688131,95.5,4.47,1.1
2026-07-01,2026-07-01,Near,SSE:688233,238.56,3.42,1.2
2026-07-01,2026-07-01,Near,SSE:688266,130.0,3.11,1.95
2026-07-01,2026-07-01,Near,SSE:688268,277.95,4.16,0.92
2026-07-01,2026-07-01,Near,SSE:688359,213.5,2.06,1.39
2026-07-01,2026-07-01,Near,SSE:688378,59.76,4.98,1.17
2026-07-01,2026-07-01,Near,SSE:688392,231.0,3.06,0.94
2026-07-01,2026-07-01,Near,SSE:688401,99.49,4.24,1.06
2026-07-01,2026-07-01,Near,SSE:688432,45.8,1.08,1.34
2026-07-01,2026-07-01,Near,SSE:688503,130.8,3.65,1.64
2026-07-01,2026-07-01,Near,SSE:688548,55.0,4.03,1.26
2026-07-01,2026-07-01,Near,SSE:688549,40.6,2.54,1.03
2026-07-01,2026-07-01,Near,SSE:688559,81.4,4.8,0.99
2026-07-01,2026-07-01,Near,SSE:688702,380.52,4.14,0.9
2026-07-01,2026-07-01,Near,SSE:688729,43.12,2.66,1.08
2026-07-01,2026-07-01,Near,SSE:688758,22.88,2.22,1.67
2026-07-01,2026-07-01,Near,SSE:688766,870.0,4.37,1.07
2026-07-01,2026-07-01,Near,SSE:688796,122.01,0.8,1.81
2026-07-01,2026-07-01,Near,SZSE:000100,6.12,2.24,1.59
2026-07-01,2026-07-01,Near,SZSE:000733,62.3,0.0,0.29
2026-07-01,2026-07-01,Near,SZSE:000776,24.86,2.24,1.25
2026-07-01,2026-07-01,Near,SZSE:000783,10.54,1.77,1.46
2026-07-01,2026-07-01,Near,SZSE:000970,15.49,4.68,1.25
2026-07-01,2026-07-01,Near,SZSE:001331,62.02,0.0,0.81
2026-07-01,2026-07-01,Near,SZSE:002025,80.2,4.1,1.52
2026-07-01,2026-07-01,Near,SZSE:002056,30.76,3.78,0.81
2026-07-01,2026-07-01,Near,SZSE:002079,14.6,3.63,1.07
2026-07-01,2026-07-01,Near,SZSE:002119,40.2,3.34,1.09
2026-07-01,2026-07-01,Near,SZSE:002129,11.9,4.34,1.43
2026-07-01,2026-07-01,Near,SZSE:002317,26.71,4.5,1.73
2026-07-01,2026-07-01,Near,SZSE:002354,9.4,4.76,1.27
2026-07-01,2026-07-01,Near,SZSE:002371,935.36,3.37,1.26
2026-07-01,2026-07-01,Near,SZSE:002407,55.25,0.0,0.39
2026-07-01,2026-07-01,Near,SZSE:002409,236.09,4.2,1.21
2026-07-01,2026-07-01,Near,SZSE:002422,41.95,0.99,2.24
2026-07-01,2026-07-01,Near,SZSE:002643,21.82,1.8,1.27
2026-07-01,2026-07-01,Near,SZSE:002747,41.06,0.0,0.54
2026-07-01,2026-07-01,Near,SZSE:002821,164.8,4.07,2.24
2026-07-01,2026-07-01,Near,SZSE:002925,25.28,4.78,1.03
2026-07-01,2026-07-01,Near,SZSE:002990,78.3,4.07,0.87
2026-07-01,2026-07-01,Near,SZSE:300037,93.55,2.63,0.95
2026-07-01,2026-07-01,Near,SZSE:300083,13.66,4.34,0.98
2026-07-01,2026-07-01,Near,SZSE:300093,27.04,1.64,1.48
2026-07-01,2026-07-01,Near,SZSE:300201,20.68,3.81,1.34
2026-07-01,2026-07-01,Near,SZSE:300260,103.88,3.46,0.97
2026-07-01,2026-07-01,Near,SZSE:300263,16.71,2.79,1.11
2026-07-01,2026-07-01,Near,SZSE:300319,31.8,4.7,0.95
2026-07-01,2026-07-01,Near,SZSE:300331,72.43,4.57,0.96
2026-07-01,2026-07-01,Near,SZSE:300382,23.08,3.03,0.8
2026-07-01,2026-07-01,Near,SZSE:300480,44.85,3.34,1.41
2026-07-01,2026-07-01,Near,SZSE:300503,101.48,0.51,2.04
2026-07-01,2026-07-01,Near,SZSE:300720,110.3,2.82,1.58
2026-07-01,2026-07-01,Near,SZSE:300821,22.13,0.85,1.24
2026-07-01,2026-07-01,Near,SZSE:300938,52.57,2.49,0.86
2026-07-01,2026-07-01,Near,SZSE:301093,139.01,3.07,1.84
2026-07-01,2026-07-01,Near,SZSE:301095,123.21,4.32,1.63
2026-07-01,2026-07-01,Near,SZSE:301099,100.0,0.65,1.21
2026-07-01,2026-07-01,Near,SZSE:301127,20.83,2.98,0.8
2026-07-01,2026-07-01,Near,SZSE:301200,376.61,4.74,0.96
2026-07-01,2026-07-01,Near,SZSE:301297,63.74,3.86,1.24
2026-07-01,2026-07-01,Near,SZSE:301392,284.8,3.29,0.87
2026-07-01,2026-07-01,Near,SZSE:301396,327.5,3.5,0.55
2026-07-01,2026-07-01,Near,SZSE:301611,184.48,3.7,0.87
2026-07-01,2026-07-01,Near,SZSE:301629,439.0,4.68,1.12
2026-07-01,2026-07-01,Near,TADAWUL:2050,29.24,3.5,0.63
2026-07-01,2026-07-01,Near,TADAWUL:5110,18.0,2.6,0.24
2026-07-01,2026-07-01,Near,TADAWUL:7010,43.6,3.92,0.98
2026-07-01,2026-07-01,Near,TADAWUL:8313,153.5,3.82,10.72
2026-07-01,2026-07-01,Near,TASE:GNRS,298.4,3.12,2.22
2026-07-01,2026-07-01,Near,TASE:SPEN,4555.0,2.84,0.96
2026-07-01,2026-07-01,Near,TPEX:3131,3690.0,4.53,0.72
2026-07-01,2026-07-01,Near,TPEX:3374,304.0,4.25,1.32
2026-07-01,2026-07-01,Near,TPEX:5536,1340.0,3.94,1.09
2026-07-01,2026-07-01,Near,TPEX:5904,682.0,1.02,1.51
2026-07-01,2026-07-01,Near,TPEX:6182,135.0,0.0,0.34
2026-07-01,2026-07-01,Near,TSE:1860,1607.0,3.48,1.87
2026-07-01,2026-07-01,Near,TSE:2222,2464.0,2.57,0.78
2026-07-01,2026-07-01,Near,TSE:2371,3390.0,4.99,0.79
2026-07-01,2026-07-01,Near,TSE:2801,1606.0,5.0,0.98
2026-07-01,2026-07-01,Near,TSE:2802,6175.0,2.15,1.09
2026-07-01,2026-07-01,Near,TSE:2810,3722.0,1.38,1.0
2026-07-01,2026-07-01,Near,TSE:3099,3996.0,4.68,1.2
2026-07-01,2026-07-01,Near,TSE:3774,3161.0,3.24,0.73
2026-07-01,2026-07-01,Near,TSE:4021,8492.0,1.26,1.08
2026-07-01,2026-07-01,Near,TSE:4118,5619.0,4.32,1.48
2026-07-01,2026-07-01,Near,TSE:4188,1115.0,4.78,0.85
2026-07-01,2026-07-01,Near,TSE:4536,2134.5,2.62,0.67
2026-07-01,2026-07-01,Near,TSE:4732,1882.5,3.14,0.78
2026-07-01,2026-07-01,Near,TSE:4966,27610.0,2.88,0.52
2026-07-01,2026-07-01,Near,TSE:5333,7660.0,2.96,0.69
2026-07-01,2026-07-01,Near,TSE:5334,10785.0,3.01,0.83
2026-07-01,2026-07-01,Near,TSE:5393,3941.0,4.94,0.8
2026-07-01,2026-07-01,Near,TSE:5463,1876.5,4.04,1.49
2026-07-01,2026-07-01,Near,TSE:5831,3044.0,4.4,0.78
2026-07-01,2026-07-01,Near,TSE:6098,11530.0,3.39,1.11
2026-07-01,2026-07-01,Near,TSE:6135,15410.0,3.32,0.88
2026-07-01,2026-07-01,Near,TSE:6136,3787.0,0.84,1.02
2026-07-01,2026-07-01,Near,TSE:6323,5080.0,2.29,1.26
2026-07-01,2026-07-01,Near,TSE:6367,24795.0,4.27,0.95
2026-07-01,2026-07-01,Near,TSE:6370,9455.0,4.68,0.77
2026-07-01,2026-07-01,Near,TSE:6507,16480.0,2.49,0.89
2026-07-01,2026-07-01,Near,TSE:6723,5123.0,3.05,0.85
2026-07-01,2026-07-01,Near,TSE:6728,11130.0,2.54,0.93
2026-07-01,2026-07-01,Near,TSE:6752,4770.0,0.0,1.06
2026-07-01,2026-07-01,Near,TSE:6754,4688.0,3.44,1.01
2026-07-01,2026-07-01,Near,TSE:6845,1712.5,1.61,0.71
2026-07-01,2026-07-01,Near,TSE:6856,28680.0,4.72,1.86
2026-07-01,2026-07-01,Near,TSE:6861,81630.0,3.02,0.77
2026-07-01,2026-07-01,Near,TSE:6871,17390.0,4.35,0.91
2026-07-01,2026-07-01,Near,TSE:6951,7770.0,0.88,1.11
2026-07-01,2026-07-01,Near,TSE:6952,1900.0,4.9,0.77
2026-07-01,2026-07-01,Near,TSE:6971,3821.0,2.35,1.05
2026-07-01,2026-07-01,Near,TSE:7167,1431.5,1.72,1.09
2026-07-01,2026-07-01,Near,TSE:7180,1466.5,2.56,0.86
2026-07-01,2026-07-01,Near,TSE:7186,1739.0,4.56,0.65
2026-07-01,2026-07-01,Near,TSE:7282,5131.0,3.64,0.51
2026-07-01,2026-07-01,Near,TSE:7327,2146.0,1.6,0.82
2026-07-01,2026-07-01,Near,TSE:7337,2123.0,1.67,0.97
2026-07-01,2026-07-01,Near,TSE:7380,2372.0,1.74,0.76
2026-07-01,2026-07-01,Near,TSE:7729,20920.0,1.83,1.47
2026-07-01,2026-07-01,Near,TSE:7735,19490.0,1.42,1.79
2026-07-01,2026-07-01,Near,TSE:7966,7110.0,2.07,1.24
2026-07-01,2026-07-01,Near,TSE:8035,78800.0,3.03,1.15
2026-07-01,2026-07-01,Near,TSE:8050,8050.0,3.71,0.91
2026-07-01,2026-07-01,Near,TSE:8242,2803.5,4.48,0.82
2026-07-01,2026-07-01,Near,TSE:8283,6639.0,0.15,0.5
2026-07-01,2026-07-01,Near,TSE:8306,3247.0,4.33,0.63
2026-07-01,2026-07-01,Near,TSE:8309,6120.0,1.58,0.84
2026-07-01,2026-07-01,Near,TSE:8316,6433.0,4.46,0.7
2026-07-01,2026-07-01,Near,TSE:8331,2499.5,3.61,0.84
2026-07-01,2026-07-01,Near,TSE:8334,2358.5,2.74,0.79
2026-07-01,2026-07-01,Near,TSE:8341,3373.0,1.83,0.99
2026-07-01,2026-07-01,Near,TSE:8358,2477.0,0.36,0.95
2026-07-01,2026-07-01,Near,TSE:8359,2412.5,2.35,0.89
2026-07-01,2026-07-01,Near,TSE:8366,2672.0,0.78,1.32
2026-07-01,2026-07-01,Near,TSE:8377,6847.0,1.88,1.16
2026-07-01,2026-07-01,Near,TSE:8381,2280.0,1.85,1.22
2026-07-01,2026-07-01,Near,TSE:8418,2895.0,4.27,0.85
2026-07-01,2026-07-01,Near,TSE:8439,2466.5,3.14,1.25
2026-07-01,2026-07-01,Near,TSE:8524,1109.0,2.12,0.74
2026-07-01,2026-07-01,Near,TSE:8601,1631.5,3.26,1.06
2026-07-01,2026-07-01,Near,TSE:8604,1439.5,4.45,0.97
2026-07-01,2026-07-01,Near,TSE:8630,6250.0,4.42,1.04
2026-07-01,2026-07-01,Near,TSE:8750,1791.0,3.71,0.85
2026-07-01,2026-07-01,Near,TSE:8795,4815.0,4.71,1.06
2026-07-01,2026-07-01,Near,TSE:9301,1555.0,0.73,0.62
2026-07-01,2026-07-01,Near,TSE:9401,6411.0,0.87,1.18
2026-07-01,2026-07-01,Near,TSE:9436,3640.0,4.59,0.81
2026-07-01,2026-07-01,Near,TSE:9502,3118.0,2.65,2.41
2026-07-01,2026-07-01,Near,TSE:9962,3981.0,1.41,0.79
2026-07-01,2026-07-01,Near,TSE:9983,82710.0,3.89,0.84
2026-07-01,2026-06-30,Near,TSX:AC,24.74,0.84,0.45
2026-07-01,2026-06-30,Near,TSX:ACO.X,74.1,0.84,0.35
2026-07-01,2026-06-30,Near,TSX:ALS,63.52,1.5,0.49
2026-07-01,2026-06-30,Near,TSX:ATD,90.4,4.99,0.84
2026-07-01,2026-06-30,Near,TSX:BB,17.91,2.5,0.99
2026-07-01,2026-06-30,Near,TSX:BBD.A,324.5,4.51,0.8
2026-07-01,2026-06-30,Near,TSX:BDGI,93.02,3.04,0.56
2026-07-01,2026-06-30,Near,TSX:BDT,64.73,0.43,0.74
2026-07-01,2026-06-30,Near,TSX:BLX,37.0,0.13,0.82
2026-07-01,2026-06-30,Near,TSX:BMO,250.67,0.29,0.94
2026-07-01,2026-06-30,Near,TSX:BNS,123.27,1.22,1.03
2026-07-01,2026-06-30,Near,TSX:CCL.A,92.05,0.0,0.0
2026-07-01,2026-06-30,Near,TSX:CHP.UN,16.34,3.14,1.02
2026-07-01,2026-06-30,Near,TSX:CM,163.32,0.17,0.74
2026-07-01,2026-06-30,Near,TSX:CNR,169.25,1.62,1.33
2026-07-01,2026-06-30,Near,TSX:CP,122.96,3.56,1.2
2026-07-01,2026-06-30,Near,TSX:CPX,73.91,2.36,1.5
2026-07-01,2026-06-30,Near,TSX:CRR.UN,17.38,1.92,1.16
2026-07-01,2026-06-30,Near,TSX:CRT.UN,18.14,1.73,1.96
2026-07-01,2026-06-30,Near,TSX:CSH.UN,22.35,3.71,0.79
2026-07-01,2026-06-30,Near,TSX:CU,52.72,1.9,2.05
2026-07-01,2026-06-30,Near,TSX:DFY,75.24,4.93,0.96
2026-07-01,2026-06-30,Near,TSX:DIR.UN,13.99,3.18,1.48
2026-07-01,2026-06-30,Near,TSX:EIF,132.31,1.99,1.06
2026-07-01,2026-06-30,Near,TSX:EMA,75.23,1.6,1.17
2026-07-01,2026-06-30,Near,TSX:ENB,76.91,4.64,1.29
2026-07-01,2026-06-30,Near,TSX:EQB,133.0,0.2,0.82
2026-07-01,2026-06-30,Near,TSX:EXE,35.07,2.2,0.27
2026-07-01,2026-06-30,Near,TSX:FCR.UN,23.14,2.94,0.75
2026-07-01,2026-06-30,Near,TSX:FTS,81.25,1.72,1.13
2026-07-01,2026-06-30,Near,TSX:GRT.UN,95.8,2.53,0.97
2026-07-01,2026-06-30,Near,TSX:GWO,90.37,0.17,0.73
2026-07-01,2026-06-30,Near,TSX:H,58.5,3.24,1.47
2026-07-01,2026-06-30,Near,TSX:HPS.A,347.21,4.91,0.48
2026-07-01,2026-06-30,Near,TSX:IAG,195.83,0.29,0.61
2026-07-01,2026-06-30,Near,TSX:MFC,57.52,1.19,0.8
2026-07-01,2026-06-30,Near,TSX:MG,93.26,2.85,0.92
2026-07-01,2026-06-30,Near,TSX:NA,223.91,1.01,0.93
2026-07-01,2026-06-30,Near,TSX:POW,88.42,2.51,1.61
2026-07-01,2026-06-30,Near,TSX:RBA,165.11,0.84,1.58
2026-07-01,2026-06-30,Near,TSX:REI.UN,22.69,2.41,0.89
2026-07-01,2026-06-30,Near,TSX:RY,293.68,0.22,0.84
2026-07-01,2026-06-30,Near,TSX:SLF,111.35,0.62,1.04
2026-07-01,2026-06-30,Near,TSX:SRU.UN,30.31,1.91,1.1
2026-07-01,2026-06-30,Near,TSX:TD,172.44,0.05,0.91
2026-07-01,2026-06-30,Near,TSX:TIH,233.22,4.22,0.82
2026-07-01,2026-06-30,Near,TSX:WN,101.8,4.12,0.72
2026-07-01,2026-07-01,Near,TWSE:1303,183.0,0.0,0.55
2026-07-01,2026-07-01,Near,TWSE:1560,763.0,3.42,0.9
2026-07-01,2026-07-01,Near,TWSE:2059,7655.0,2.79,0.98
2026-07-01,2026-07-01,Near,TWSE:2330,2505.0,1.18,0.8
2026-07-01,2026-07-01,Near,TWSE:2345,2660.0,2.21,1.26
2026-07-01,2026-07-01,Near,TWSE:2347,93.6,3.6,1.13
2026-07-01,2026-07-01,Near,TWSE:2412,141.5,3.74,1.47
2026-07-01,2026-07-01,Near,TWSE:2481,194.5,4.66,0.3
2026-07-01,2026-07-01,Near,TWSE:2618,43.9,3.83,0.78
2026-07-01,2026-07-01,Near,TWSE:2801,23.85,1.45,4.77
2026-07-01,2026-07-01,Near,TWSE:2834,17.6,2.76,0.73
2026-07-01,2026-07-01,Near,TWSE:2838,22.6,1.74,0.92
2026-07-01,2026-07-01,Near,TWSE:2886,46.15,2.64,2.27
2026-07-01,2026-07-01,Near,TWSE:2887,33.35,2.2,1.1
2026-07-01,2026-07-01,Near,TWSE:2890,40.0,2.2,1.53
2026-07-01,2026-07-01,Near,TWSE:2891,70.6,4.08,1.02
2026-07-01,2026-07-01,Near,TWSE:3026,899.0,1.75,0.36
2026-07-01,2026-07-01,Near,TWSE:3045,118.0,2.88,1.92
2026-07-01,2026-07-01,Near,TWSE:3711,703.0,2.09,0.73
2026-07-01,2026-07-01,Near,TWSE:5880,24.85,3.05,0.47
2026-07-01,2026-07-01,Near,TWSE:6196,571.0,4.52,1.58
2026-07-01,2026-07-01,Near,TWSE:6257,245.0,3.16,1.53
2026-07-01,2026-07-01,Near,TWSE:6446,1360.0,3.2,0.93
2026-07-01,2026-07-01,Near,TWSE:7610,2430.0,4.52,0.36
2026-07-01,2026-07-01,Near,VIE:BG,176.9,0.0,0.7
2026-07-01,2026-06-29,Near,VIE:BTS,90.0,2.17,0.55
2026-07-01,2026-07-01,Near,VIE:EBS,115.6,1.62,0.46
2026-07-01,2026-07-01,Near,VIE:EVN,28.65,4.18,1.12
2026-07-01,2026-07-01,Near,VIE:OBS,82.6,0.96,1.31
2026-07-01,2026-07-01,Near,VIE:RBI,54.7,2.41,0.63
2026-07-01,2026-07-01,Near,VIE:UQA,17.66,1.56,0.58
2026-07-01,2026-07-01,Near,XETR:ALV,414.1,0.05,0.62
2026-07-01,2026-07-01,Near,XETR:BAYN,49.0,1.57,0.84
2026-07-01,2026-07-01,Near,XETR:CBK,37.14,4.43,0.54
2026-07-01,2026-07-01,Near,XETR:CON,72.34,4.01,0.46
2026-07-01,2026-07-01,Near,XETR:DHL,53.84,0.0,0.87
2026-07-01,2026-07-01,Near,XETR:DWS,66.7,0.0,0.93
2026-07-01,2026-07-01,Near,XETR:GIL,47.1,3.29,0.16
2026-07-01,2026-07-01,Near,XETR:LHA,9.77,2.4,0.62
2026-07-01,2026-07-01,Near,XETR:MRK,144.5,2.79,0.65
2026-07-01,2026-07-01,Near,XETR:SIE,273.45,3.22,0.96
2026-07-01,2026-07-01,Near,XETR:SY1,89.58,3.43,0.75
